age,gender,income,education,married,children,city,occupation,purchase_amount,most bought item,labels
0.15217391304347827,0.0,0.325968238320024,0.3333333333333333,0.0,0.3333333333333333,0.8605371900826446,0.1,0.6942088753273098,0.34782608695652173,0.625 0.375 0.75 0.875
0.6304347826086957,1.0,0.49062647491270783,0.0,1.0,0.6666666666666666,0.11363636363636363,0.9,0.5559698244449729,0.13043478260869565,0.25 0.5 0.0
0.6304347826086957,0.0,0.49846193958491747,0.6666666666666666,1.0,0.3333333333333333,0.8729338842975206,0.1,0.6113537406477224,0.2608695652173913,0.5 0.625
0.391304347826087,0.0,0.2207219952303337,0.3333333333333333,1.0,0.3333333333333333,0.8212809917355371,0.6,0.38326907975399627,0.2608695652173913,0.75 0.5
0.9565217391304348,1.0,0.5153676148337327,0.0,0.0,0.0,0.6363636363636364,0.3,0.6502517929697316,0.782608695652174,0.875 0.25 0.75
0.15217391304347827,0.0,0.435486615896183,0.6666666666666666,0.0,0.3333333333333333,0.8553719008264463,0.3,0.5926893055592536,0.043478260869565216,0.0 0.875
1.0,1.0,0.4912269692288625,0.3333333333333333,1.0,1.0,0.08057851239669421,0.1,0.49495124767175713,0.5217391304347826,0.125 0.375 0.5
0.10869565217391304,1.0,0.4461750432464894,0.6666666666666666,1.0,0.6666666666666666,0.7995867768595041,0.4,0.5620465959096282,0.7391304347826086,0.375 0.125
0.6521739130434783,1.0,0.6212168370165149,1.0,1.0,0.3333333333333333,0.9783057851239669,0.9,0.6403830658319826,0.08695652173913043,0.625 0.5 0.875
0.8478260869565217,1.0,0.4234477430990801,0.6666666666666666,0.0,1.0,0.22830578512396693,0.3,0.36791541779326103,1.0,0.25 0.625 0.5 0.125
0.6956521739130435,0.0,0.40593566680030624,0.6666666666666666,0.0,0.0,0.8966942148760331,0.3,0.47195319729125296,0.34782608695652173,0.5 0.75
0.15217391304347827,1.0,0.6633284584200391,0.0,1.0,0.0,0.4431818181818182,0.5,0.7093452410036272,0.5652173913043478,0.75 0.5 0.0
1.0,1.0,0.7170609188749856,0.6666666666666666,0.0,0.0,0.606404958677686,0.9,0.6533810251597497,0.6521739130434783,0.875 0.375 0.625 0.125
0.1956521739130435,1.0,0.6926727612392134,1.0,0.0,0.6666666666666666,0.9772727272727273,0.6,0.3902250231300537,0.30434782608695654,0.0 0.25 0.75
0.6956521739130435,0.0,0.3282699787924939,0.3333333333333333,1.0,0.6666666666666666,0.16632231404958678,1.0,0.3935390506676911,0.43478260869565216,0.125 0.25 0.875 0.0
0.2826086956521739,0.0,0.6100789140864132,0.0,0.0,0.0,0.7024793388429752,0.7,0.662053219810239,0.6521739130434783,0.375 0.625 0.5
0.8478260869565217,0.0,0.7073489297172046,0.3333333333333333,1.0,1.0,0.2097107438016529,0.0,0.7185336573018908,0.21739130434782608,0.625 0.0
0.41304347826086957,0.0,0.6439839326267356,1.0,0.0,0.6666666666666666,0.8925619834710744,0.7,0.4624022903164789,0.8695652173913043,0.25 0.875 0.125
0.7608695652173914,0.0,0.4478646783354017,0.3333333333333333,1.0,0.0,0.8274793388429752,0.7,0.32768736960568917,0.2608695652173913,0.5 0.375 0.25 0.125
0.5,1.0,0.7395944164280335,1.0,1.0,0.6666666666666666,0.6446280991735537,0.9,0.36747841393991787,0.4782608695652174,0.75 0.875 0.125
0.021739130434782608,1.0,0.4259405967029711,1.0,1.0,0.6666666666666666,0.25826446280991733,0.1,0.5872365006539728,0.5217391304347826,0.875 0.375 0.625 0.5
0.21739130434782608,0.0,0.36287250514401137,0.0,1.0,0.6666666666666666,0.9111570247933884,0.1,0.47784684899172847,0.7391304347826086,0.0 0.5 0.75 0.125
0.34782608695652173,0.0,0.49608388419749083,0.0,0.0,0.3333333333333333,0.6983471074380165,0.1,0.594021430660252,0.391304347826087,0.125 0.25 0.875
0.30434782608695654,1.0,0.38052201268885005,0.6666666666666666,1.0,0.0,0.6704545454545454,0.1,0.5093111262247688,0.5217391304347826,0.375 0.25 0.75 0.875
0.9130434782608695,1.0,0.49329957076344527,0.6666666666666666,0.0,0.0,0.8388429752066116,0.5,0.5447712516214976,0.08695652173913043,0.625 0.25
0.391304347826087,1.0,0.48706047073067266,0.6666666666666666,0.0,0.6666666666666666,0.4462809917355372,0.7,0.5910224627959978,0.8695652173913043,0.25 0.0
0.2608695652173913,0.0,0.9240419360855516,0.0,1.0,0.0,0.14256198347107438,0.8,0.6462841654349463,0.6086956521739131,0.5 0.625
0.06521739130434782,0.0,0.5906435896060528,0.0,1.0,0.0,0.5733471074380165,0.3,0.5098055953996236,0.9565217391304348,0.75 0.375 0.25 0.125
0.08695652173913043,1.0,0.3719709544511083,0.0,0.0,0.3333333333333333,0.008264462809917356,0.4,0.8158778680472666,0.0,0.875 0.625 0.25
0.5652173913043478,0.0,0.7929491524648559,1.0,1.0,0.6666666666666666,0.8068181818181818,0.6,0.3013330289653286,0.30434782608695654,0.0 0.125
0.0,1.0,0.7338940256180002,0.6666666666666666,1.0,0.3333333333333333,0.24173553719008264,0.6,0.5259964732823728,0.43478260869565216,0.125
0.6086956521739131,0.0,0.6700225842415207,0.6666666666666666,1.0,0.6666666666666666,0.8708677685950413,1.0,0.5513545660980987,0.6956521739130435,0.375 0.0 0.125
0.6086956521739131,1.0,0.6866451530937868,0.6666666666666666,0.0,0.3333333333333333,0.10227272727272728,0.0,0.6593778300528568,0.391304347826087,0.625 0.375 0.125
0.021739130434782608,1.0,0.38879272279543037,0.6666666666666666,0.0,0.0,0.5206611570247934,0.0,0.5457674606508467,0.782608695652174,0.25 0.5 0.875 0.0
0.41304347826086957,0.0,0.4223040184930854,0.0,1.0,0.0,0.5888429752066116,0.9,0.4124093322332678,0.6086956521739131,0.5 0.75 0.875
0.8695652173913043,0.0,0.5064953832805286,0.0,1.0,0.3333333333333333,0.506198347107438,0.3,0.7579491055399448,0.5652173913043478,0.75 0.0
0.8913043478260869,1.0,0.4911736323383287,1.0,0.0,0.0,0.3037190082644628,0.1,0.4381942835521516,0.0,0.875
0.782608695652174,0.0,0.4617828053232709,0.3333333333333333,0.0,1.0,0.59400826446281,0.8,0.3680639716040443,0.34782608695652173,0.0 0.625 0.25 0.75 0.875
0.3695652173913043,0.0,0.31987818606959273,0.3333333333333333,1.0,0.0,0.0,0.4,0.5591446394727292,0.7391304347826086,0.125 0.375
0.5217391304347826,0.0,0.6425332351496901,0.3333333333333333,1.0,1.0,0.9318181818181818,0.8,0.8840222983431031,0.8695652173913043,0.375 0.25 0.5 0.125
0.15217391304347827,1.0,0.5351842600176226,1.0,0.0,1.0,0.02169421487603306,0.4,0.5875495299542173,0.8695652173913043,0.625 0.375 0.25 0.875
0.2391304347826087,0.0,0.527528372019397,0.3333333333333333,0.0,1.0,0.33161157024793386,0.4,0.4129414578535774,0.17391304347826086,0.25 0.75
0.8913043478260869,0.0,0.4373159169982621,1.0,0.0,1.0,0.6528925619834711,1.0,0.7152460239746063,0.391304347826087,0.5 0.125
0.32608695652173914,0.0,0.7239500675405681,0.6666666666666666,1.0,0.6666666666666666,0.11880165289256199,0.6,0.6636419730488544,0.9565217391304348,0.75 0.375 0.0
0.5869565217391305,1.0,0.6420388428462016,0.6666666666666666,0.0,0.0,0.128099173553719,0.7,0.4523540613964356,0.6086956521739131,0.875 0.625 0.25 0.5 0.75 0.0 0.125
0.021739130434782608,0.0,0.4938977187990571,0.3333333333333333,0.0,0.6666666666666666,0.07954545454545454,0.1,0.6691221642082406,0.0,0.0 0.875
0.13043478260869565,0.0,0.39345027489041146,0.3333333333333333,0.0,0.0,0.5702479338842975,0.3,0.6749509531709861,0.391304347826087,0.125 0.75
0.5652173913043478,0.0,0.35229726806016254,0.6666666666666666,0.0,0.3333333333333333,0.23863636363636365,0.2,0.39213543929499484,0.6521739130434783,0.375 0.625
0.2608695652173913,1.0,0.5747726286120001,0.3333333333333333,0.0,0.6666666666666666,0.12706611570247933,0.8,0.26639767943678266,0.08695652173913043,0.625 0.5
0.5652173913043478,1.0,0.8145563131645288,1.0,0.0,0.0,0.32541322314049587,0.8,0.7584080667304813,0.9130434782608695,0.25
0.6086956521739131,0.0,0.30240922429361894,0.6666666666666666,0.0,0.3333333333333333,0.6342975206611571,0.4,0.6095163917069504,0.5652173913043478,0.5 0.625 0.0
0.6086956521739131,0.0,0.3245383519870574,0.0,0.0,0.3333333333333333,0.4256198347107438,0.2,0.5810223862082684,0.7391304347826086,0.75 0.375 0.625 0.0 0.125
0.41304347826086957,0.0,0.3780304140513012,1.0,1.0,0.0,0.4194214876033058,0.7,0.5874769137597218,0.043478260869565216,0.875 0.375
0.2608695652173913,1.0,0.512203136990066,0.6666666666666666,1.0,1.0,0.20557851239669422,0.2,0.43290959600961604,0.7391304347826086,0.0 0.125
0.6739130434782609,0.0,0.6745651124186773,0.6666666666666666,1.0,0.0,0.9421487603305785,0.8,0.5614296119418304,0.043478260869565216,0.125 0.375 0.5 0.75 0.875
0.8913043478260869,1.0,0.3740858021039424,0.0,0.0,0.3333333333333333,0.6084710743801653,0.0,0.32612482485354977,0.6956521739130435,0.375
0.8478260869565217,0.0,0.64723481973988,0.3333333333333333,0.0,0.0,0.2871900826446281,0.9,0.6602121952224175,0.2608695652173913,0.625 0.5 0.75
0.9782608695652174,1.0,0.29660400719786945,0.0,1.0,0.0,0.7551652892561983,0.8,0.4860579862909107,0.5652173913043478,0.25 0.375 0.5 0.875 0.0
0.6521739130434783,1.0,0.6533834286329154,1.0,1.0,1.0,0.8429752066115702,0.6,0.6438074619815978,1.0,0.5 0.625 0.125
0.8913043478260869,0.0,0.09619130415268043,1.0,0.0,0.0,0.8305785123966942,0.5,0.32701867667009094,0.391304347826087,0.75 0.375 0.625 0.125
0.21739130434782608,0.0,0.25082678309317397,0.0,0.0,0.3333333333333333,0.9555785123966942,0.9,0.6614503217447883,0.4782608695652174,0.875 0.125
0.782608695652174,1.0,0.30105089829971066,1.0,1.0,1.0,0.6167355371900827,0.4,0.6037112424836014,0.17391304347826086,0.0 0.75
0.21739130434782608,1.0,0.27524271897669883,0.6666666666666666,0.0,1.0,0.4597107438016529,0.5,0.5754133646362816,0.21739130434782608,0.125 0.375 0.625 0.0
0.17391304347826086,1.0,0.8191650033179813,0.3333333333333333,1.0,1.0,0.12190082644628099,0.3,0.5793797064670636,0.5652173913043478,0.375 0.0
0.9130434782608695,1.0,0.6902657294987652,0.3333333333333333,1.0,1.0,0.871900826446281,0.2,0.4716008218214128,0.6521739130434783,0.625 0.375
0.8478260869565217,1.0,0.2903747709595877,0.0,1.0,0.3333333333333333,0.5898760330578512,0.7,0.861262203256266,0.782608695652174,0.25 0.0
0.782608695652174,1.0,0.2869977891694893,0.0,0.0,1.0,0.5165289256198347,0.2,0.31589294677432633,0.43478260869565216,0.5 0.125
0.45652173913043476,0.0,0.4166148098118022,1.0,1.0,1.0,0.9163223140495868,0.4,0.5804906674633062,0.17391304347826086,0.75
0.45652173913043476,0.0,0.6991984520351093,0.0,0.0,0.6666666666666666,0.6260330578512396,0.8,0.5920262999558323,0.17391304347826086,0.875 0.75 0.125
0.9347826086956522,0.0,0.47690654385842207,0.6666666666666666,1.0,0.0,0.9607438016528925,0.0,0.43383357440561177,0.5652173913043478,0.0 0.375 0.75
0.34782608695652173,1.0,0.5680290783374552,0.3333333333333333,1.0,0.3333333333333333,0.030991735537190084,0.4,0.34138583823217533,0.7391304347826086,0.125
0.2826086956521739,1.0,0.4987936294057271,0.6666666666666666,1.0,0.0,0.7603305785123967,1.0,0.5366997704289432,0.5217391304347826,0.375 0.25 0.875
0.8913043478260869,1.0,0.6451245687966488,0.6666666666666666,1.0,0.6666666666666666,0.8119834710743802,0.6,0.5404130387996748,1.0,0.625 0.875 0.0
0.21739130434782608,1.0,0.49584838931723485,0.0,1.0,0.3333333333333333,0.20351239669421486,0.6,0.41314362370868973,0.9130434782608695,0.25 0.375 0.5 0.0
0.9565217391304348,0.0,0.3818088810218676,0.3333333333333333,0.0,1.0,0.8316115702479339,1.0,0.7334830375515875,0.2608695652173913,0.5 0.25 0.75
0.5217391304347826,0.0,0.603480139137124,0.0,0.0,1.0,0.07747933884297521,0.3,0.5882519811405271,0.7391304347826086,0.75 0.125
0.8913043478260869,1.0,0.2268791891245599,1.0,1.0,0.0,0.30578512396694213,0.7,0.428267731953765,0.0,0.875
0.8478260869565217,0.0,0.876395470125667,0.0,0.0,1.0,0.6136363636363636,0.6,0.39075634561270334,0.08695652173913043,0.0 0.625 0.875
0.5217391304347826,0.0,0.575613806371073,0.0,1.0,1.0,0.04442148760330578,0.1,0.2886350355097607,0.5217391304347826,0.125 0.375
0.043478260869565216,0.0,0.21445923513524578,0.6666666666666666,0.0,1.0,0.13016528925619836,0.4,0.5436180690966478,0.391304347826087,0.375 0.625 0.25 0.125
0.2391304347826087,1.0,0.7423525022096196,0.3333333333333333,1.0,0.0,0.2902892561983471,0.4,0.5015479405517322,0.21739130434782608,0.625 0.375
0.0,0.0,0.6613144118469811,0.0,0.0,0.6666666666666666,0.7076446280991735,1.0,0.7778879918113575,0.8695652173913043,0.25
0.043478260869565216,1.0,0.5716209495550967,0.0,0.0,0.0,0.02066115702479339,0.4,0.5724066397228724,0.6086956521739131,0.5
1.0,1.0,0.4039127396258946,0.0,0.0,0.6666666666666666,0.060950413223140494,0.3,0.7387167362286097,0.6521739130434783,0.75 0.375 0.5 0.125
0.5,1.0,0.448896813410466,0.0,1.0,0.3333333333333333,0.8140495867768595,0.5,0.5354742296823849,0.0,0.875
0.43478260869565216,0.0,0.6340434968870411,0.6666666666666666,1.0,1.0,0.08367768595041322,0.7,0.5727534126797615,0.7391304347826086,0.0 0.125
0.9782608695652174,1.0,0.436501364320598,0.3333333333333333,1.0,0.3333333333333333,0.6714876033057852,0.2,0.552166194900756,0.13043478260869565,0.125 0.625 0.5
0.8260869565217391,1.0,0.27232347758371944,1.0,1.0,0.3333333333333333,0.10330578512396695,0.1,0.5650764096655262,0.7391304347826086,0.375 0.125
0.021739130434782608,0.0,0.4917117399896291,0.0,1.0,0.3333333333333333,0.38016528925619836,0.0,0.6433214016534002,0.21739130434782608,0.625 0.5
0.41304347826086957,1.0,0.24793353708210553,0.6666666666666666,0.0,0.3333333333333333,0.4700413223140496,0.9,0.35475376633034666,0.8695652173913043,0.25 0.0
0.7608695652173914,0.0,0.5280387785800315,1.0,0.0,1.0,0.628099173553719,0.9,0.6948086024820722,0.6086956521739131,0.5 0.375 0.875
0.5217391304347826,1.0,0.1208015023191716,0.0,1.0,1.0,0.17458677685950413,0.8,0.506210828915475,0.34782608695652173,0.75 0.0
0.2608695652173913,1.0,0.44906037176396163,0.6666666666666666,1.0,0.3333333333333333,0.9452479338842975,0.6,0.610813203377314,1.0,0.875 0.625
0.17391304347826086,1.0,0.5817443605145693,1.0,0.0,1.0,0.40082644628099173,0.0,0.6719245130873442,0.8695652173913043,0.0 0.25 0.5
0.021739130434782608,0.0,0.6337094564794613,0.6666666666666666,1.0,1.0,0.5754132231404959,1.0,0.4440962285131443,0.5652173913043478,0.125 0.625 0.25 0.0
0.17391304347826086,1.0,0.2686494573615988,0.6666666666666666,1.0,0.6666666666666666,0.753099173553719,0.7,0.39200699944601425,0.6521739130434783,0.375 0.25
0.9130434782608695,0.0,0.5378654026286485,0.3333333333333333,0.0,0.0,0.39359504132231404,0.4,0.34253614068600097,0.21739130434782608,0.625 0.75 0.125
0.15217391304347827,1.0,0.3186062235796675,0.6666666666666666,1.0,1.0,0.9349173553719008,0.8,0.6705893549823041,0.8695652173913043,0.25 0.5 0.75
0.8260869565217391,1.0,0.5390842281122129,0.3333333333333333,1.0,1.0,0.6177685950413223,0.6,0.44424596535051286,0.5652173913043478,0.5 0.375 0.0 0.125
0.9347826086956522,1.0,0.4042513249673788,0.0,0.0,0.0,0.07851239669421488,0.7,0.31879366085826816,0.5217391304347826,0.75 0.375 0.625 0.25 0.875
0.3695652173913043,0.0,0.3494693882347847,0.3333333333333333,1.0,0.6666666666666666,0.33264462809917356,0.2,0.4947052360700135,0.7391304347826086,0.875 0.125
0.6086956521739131,0.0,0.23693744698730715,0.6666666666666666,1.0,1.0,0.30268595041322316,0.1,0.6568970064133247,0.043478260869565216,0.0 0.625 0.5 0.875 0.125
0.021739130434782608,0.0,0.2999331119961429,0.0,1.0,0.3333333333333333,0.40289256198347106,0.9,0.6362661911170419,0.30434782608695654,0.125 0.625 0.0
0.21739130434782608,0.0,0.11560189894976175,0.3333333333333333,0.0,1.0,0.6394628099173554,0.6,0.23261788243967846,0.6521739130434783,0.375 0.0
0.0,0.0,0.31295255580565134,0.3333333333333333,1.0,0.3333333333333333,0.8698347107438017,0.6,0.7480231283702488,0.6086956521739131,0.625 0.25 0.5 0.875 0.0 0.125
0.13043478260869565,1.0,0.6091144603039151,1.0,1.0,0.3333333333333333,0.8336776859504132,0.6,0.5374066865958295,0.8695652173913043,0.25
0.717391304347826,0.0,0.44638258029594835,0.6666666666666666,0.0,0.6666666666666666,0.2510330578512397,0.3,0.44037820482598905,0.13043478260869565,0.5 0.625 0.25 0.875
0.06521739130434782,1.0,0.6931397180510401,1.0,1.0,0.0,0.26859504132231404,0.8,0.5258700889424704,0.5217391304347826,0.75 0.375 0.5
0.5434782608695652,1.0,0.21407181716363272,0.6666666666666666,1.0,0.3333333333333333,0.39669421487603307,0.0,0.5083067494874717,0.34782608695652173,0.875 0.75 0.125
0.043478260869565216,0.0,0.5216547238071324,1.0,0.0,0.6666666666666666,0.29958677685950413,0.3,0.7125827346714859,1.0,0.0 0.625 0.875 0.125
0.5434782608695652,0.0,0.9559609681014937,0.3333333333333333,0.0,0.3333333333333333,0.4142561983471074,0.1,0.6349746284494728,0.5652173913043478,0.125 0.0
0.3695652173913043,1.0,0.6298090278644488,0.0,0.0,0.3333333333333333,0.43491735537190085,0.0,0.7452930900355932,0.13043478260869565,0.375 0.625 0.5
0.21739130434782608,0.0,0.19070766537680034,0.0,0.0,0.6666666666666666,0.6322314049586777,0.8,0.40308316730137583,0.21739130434782608,0.625
0.6739130434782609,1.0,0.4011329042327385,0.6666666666666666,1.0,0.3333333333333333,0.005165289256198347,0.5,0.5624538214433481,0.782608695652174,0.25 0.75 0.125
0.41304347826086957,0.0,0.7777274010265948,0.3333333333333333,1.0,1.0,0.06818181818181818,0.3,0.5734333462441958,0.6086956521739131,0.5 0.375
0.15217391304347827,0.0,0.4537907235707499,0.6666666666666666,0.0,1.0,0.4989669421487603,0.9,0.41373041286971995,0.21739130434782608,0.75 0.375 0.625 0.5
0.41304347826086957,0.0,0.6467841040791227,0.3333333333333333,1.0,1.0,0.9979338842975206,0.7,0.5559844065634069,0.0,0.875
0.5434782608695652,0.0,0.4534311982580791,1.0,1.0,0.3333333333333333,0.9142561983471075,0.9,0.5099185228979096,0.5652173913043478,0.0
0.06521739130434782,0.0,0.3287040643350879,0.0,1.0,0.6666666666666666,0.6745867768595041,0.4,0.424222752474121,0.8260869565217391,0.125 0.375 0.25 0.5 0.0
0.08695652173913043,1.0,0.6892336489516182,0.6666666666666666,0.0,0.6666666666666666,0.040289256198347105,0.5,0.4265116672906529,0.5217391304347826,0.375
0.782608695652174,1.0,0.5429409746978803,0.3333333333333333,1.0,0.0,0.7799586776859504,0.6,0.8261417684190611,0.08695652173913043,0.625 0.375
0.3695652173913043,1.0,0.6031501756322967,0.6666666666666666,1.0,0.6666666666666666,0.18078512396694216,0.0,0.6430576974970313,0.8695652173913043,0.25
0.391304347826087,1.0,0.6005267879635048,0.0,1.0,0.3333333333333333,0.3140495867768595,0.1,0.4715375676529303,0.2608695652173913,0.5 0.75 0.0
0.9782608695652174,1.0,0.6422762715356196,0.0,1.0,0.6666666666666666,0.0030991735537190084,0.1,0.335417023259567,0.391304347826087,0.75 0.0 0.125
0.4782608695652174,1.0,0.4831132203270598,0.0,0.0,0.3333333333333333,0.5888429752066116,0.9,0.5166748695678628,0.7391304347826086,0.875 0.25 0.125
0.2391304347826087,0.0,0.5940122252994801,1.0,1.0,0.0,0.9183884297520661,0.6,0.38330889145984137,0.30434782608695654,0.0
0.3695652173913043,1.0,0.4565250098558424,0.0,1.0,1.0,0.5991735537190083,0.1,0.5538021470624913,0.391304347826087,0.125
0.043478260869565216,0.0,0.37976527313199027,0.6666666666666666,1.0,0.0,0.5144628099173554,1.0,0.38393015092594596,0.5217391304347826,0.375 0.625 0.25
0.9347826086956522,0.0,0.7175573699704906,1.0,0.0,0.3333333333333333,0.47830578512396693,0.3,0.4952152531625951,0.08695652173913043,0.625 0.375 0.0
0.6304347826086957,0.0,0.17433642068197175,0.0,0.0,0.6666666666666666,0.6033057851239669,0.7,0.5081525002066333,0.782608695652174,0.25
0.8260869565217391,0.0,0.45895899354511327,0.0,0.0,0.3333333333333333,0.45041322314049587,0.3,0.9444559032309433,0.6086956521739131,0.5
0.21739130434782608,0.0,0.2640577739928245,0.0,1.0,1.0,0.9483471074380165,0.3,0.5663654686036992,0.34782608695652173,0.75 0.5
0.10869565217391304,1.0,0.28845072249217896,0.3333333333333333,1.0,1.0,0.7055785123966942,0.0,0.49654218406745637,0.9565217391304348,0.875 0.75
0.1956521739130435,0.0,0.751769899202078,0.0,0.0,0.0,0.4927685950413223,0.2,0.6208084861092006,0.5652173913043478,0.0 0.625
0.10869565217391304,0.0,0.5745847384991548,0.3333333333333333,1.0,0.6666666666666666,0.8543388429752066,0.5,0.5089980494144346,0.43478260869565216,0.125 0.25 0.0
0.6956521739130435,1.0,0.2785867156794943,1.0,1.0,0.6666666666666666,0.023760330578512397,0.7,0.6830877135147772,0.391304347826087,0.375 0.125
0.5217391304347826,0.0,0.6258579713633373,0.6666666666666666,0.0,0.0,0.756198347107438,0.6,0.4394506756260383,0.8695652173913043,0.625 0.25 0.5 0.0
0.32608695652173914,0.0,0.6602617934280562,0.0,1.0,0.0,0.45867768595041325,0.9,0.3701504770939694,0.9130434782608695,0.25 0.5 0.875
0.4782608695652174,1.0,0.3238135519903925,0.6666666666666666,1.0,0.0,0.2737603305785124,0.2,0.3645983535342466,0.2608695652173913,0.5
0.6086956521739131,0.0,0.3631011323146385,0.0,1.0,0.6666666666666666,0.253099173553719,0.6,0.44613777114482894,0.30434782608695654,0.75 0.625 0.5 0.0
1.0,1.0,0.6858808515942336,0.6666666666666666,0.0,0.6666666666666666,0.17148760330578514,0.7,0.4053722642710752,0.0,0.875
0.21739130434782608,1.0,0.585192706606262,0.6666666666666666,1.0,1.0,0.049586776859504134,0.1,0.7600275010561652,0.782608695652174,0.0 0.625 0.25
0.8913043478260869,0.0,0.639851526080105,1.0,1.0,0.0,0.37086776859504134,0.0,0.6598215926873909,0.391304347826087,0.125 0.625 0.5
0.21739130434782608,1.0,0.2653094944756659,0.0,0.0,0.3333333333333333,0.12396694214876033,1.0,0.3892196256043763,0.391304347826087,0.375 0.875 0.125
0.0,0.0,0.6162417197913652,0.3333333333333333,0.0,0.6666666666666666,0.5588842975206612,0.1,0.6694590742097624,0.5652173913043478,0.625 0.25 0.875 0.0
0.8478260869565217,0.0,0.45543147250009197,1.0,0.0,0.0,0.9493801652892562,0.4,0.6898086735135256,0.2608695652173913,0.25 0.375 0.625 0.5 0.75 0.875 0.125
0.8913043478260869,1.0,0.23719625682653,0.0,0.0,1.0,0.8109504132231405,0.8,0.6368651503902216,0.2608695652173913,0.5 0.375 0.75
0.30434782608695654,1.0,0.39419012790043084,0.6666666666666666,0.0,1.0,0.7510330578512396,0.9,0.6297399036408167,0.9565217391304348,0.75
0.34782608695652173,0.0,0.5025064732524817,0.0,0.0,0.3333333333333333,0.859504132231405,0.2,0.3443361810722202,0.0,0.875
0.2391304347826087,0.0,0.383833653592477,0.3333333333333333,1.0,0.3333333333333333,0.5836776859504132,0.2,0.6814618850402856,0.13043478260869565,0.0 0.625 0.5
0.17391304347826086,1.0,0.45482517505374,0.0,0.0,0.3333333333333333,0.6652892561983471,0.2,0.5075588712966822,0.391304347826087,0.125 0.75
0.717391304347826,1.0,0.4165813702786772,0.3333333333333333,0.0,1.0,0.8832644628099173,0.9,0.485649529312355,0.043478260869565216,0.375 0.25 0.75 0.875 0.0
0.6521739130434783,1.0,0.26581874466180955,0.3333333333333333,1.0,0.3333333333333333,0.9586776859504132,0.0,0.5551447508274496,0.21739130434782608,0.625 0.0
0.45652173913043476,1.0,0.7788078689331763,0.6666666666666666,1.0,0.6666666666666666,0.17355371900826447,0.1,0.6319782702033914,0.9130434782608695,0.25 0.5 0.875
0.45652173913043476,1.0,0.32204731314854534,0.0,0.0,1.0,0.31508264462809915,0.4,0.7369566089085428,0.6086956521739131,0.5 0.25 0.875
0.6304347826086957,0.0,0.6113748529509937,1.0,0.0,0.6666666666666666,0.30991735537190085,0.1,0.564163174726192,0.17391304347826086,0.75
0.6304347826086957,1.0,0.5954249631392922,1.0,1.0,1.0,0.29235537190082644,0.3,0.48859025065025047,0.043478260869565216,0.875 0.5
0.13043478260869565,0.0,0.47362362109439926,0.6666666666666666,0.0,0.0,0.8884297520661157,0.3,0.7422370431489447,0.30434782608695654,0.0 0.625
